dc_id,name,provider,state,latitude,longitude,operator_class,is_hyperscaler_self,is_colocation_major,is_colocation_secondary,est_mw,wet_bulb_c,climate_adj,est_liters_per_day,v1_predicted_wue,bws_score,bws_category
DC-01320,"IBM Cloud: HOU02 Houston, TX",IBM Cloud,TX,29.94299415565293,-95.42947093941734,hyperscaler_self,True,False,False,50.0,18.16328767123288,1.0948986301369863,1158840.7101369863,0.91959774,2.681,Medium-High
DC-01321,MadeIt: Dallas Data Center,MadeIt,TX,32.7762719,-96.7968559,unknown,False,False,False,12.0,15.338630136986302,1.010158904109589,256596.52418630137,0.9444843,2.681,Medium-High
DC-01322,INAP: Dallas 3 Data Center,INAP,TX,32.800965950000005,-96.81952300449768,colocation_major,False,True,False,20.0,15.338630136986302,1.010158904109589,427660.87364383566,0.9444843,2.681,Medium-High
DC-01323,365 Data Centers: MA1 Boston Data Center,365 Data Centers,MA,42.3454844,-71.040804,colocation_major,False,True,False,20.0,8.827671232876714,1.0,423360.0,0.41313794,2.012,Medium-High
DC-01324,365 Data Centers: PH1 Philadelphia Data Center,365 Data Centers,PA,39.9598694,-75.16081442465776,colocation_major,False,True,False,20.0,10.252328767123288,1.0,423360.0,0.5097474,1.225,Low-Medium
DC-01325,Colo Locker - Evocative: LAX01 Los Angeles Data Center,Colo Locker - Evocative,CA,34.0473499,-118.256999,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-01326,INAP: Seattle 2 Data Center,INAP,WA,47.4917772,-122.2896655066284,colocation_major,False,True,False,5.5,8.737534246575342,1.0,116424.0,0.5808077,0.903,Low
DC-01327,MOD Mission Critical: SD1 - TierPoint Sioux Falls SD Data Center PoP,MOD Mission Critical,SD,43.594762,-96.7170033540794,colocation_secondary,False,False,True,10.0,5.7336986301369866,1.0,211680.0,0.48917443,1.423,Low-Medium
DC-01328,Zenlayer: SJC2 San Jose Data Center,Zenlayer,CA,37.3783955,-121.95498394957325,colocation_secondary,False,False,True,10.0,11.20082191780822,1.0,211680.0,0.83450365,3.724,High
DC-01329,Edged: Edged Atlanta Data Center,Edged,GA,33.798424900616475,-84.43548080828879,colocation_secondary,False,False,True,168.0,13.568767123287673,1.0,3556224.0,1.1034696,1.889,Low-Medium
DC-01330,MOD Mission Critical: SE2 - Tierpoint Seattle Data Center PoP,MOD Mission Critical,WA,47.61923945,-122.34805465138766,colocation_secondary,False,False,True,10.0,8.805753424657533,1.0,211680.0,0.63984156,0.903,Low
DC-01331,Xfernet: Los Angeles Data Center LA1 (600 W 7th St),Xfernet,CA,34.0473499,-118.256999,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01332,365 Data Centers: JCK1 Jacksonville Data Center,365 Data Centers,FL,30.331427,-81.6624374,colocation_major,False,True,False,20.0,18.40383561643836,1.1021150684931509,466591.4353972604,0.91053736,2.559,Medium-High
DC-01333,MOD Mission Critical: MN2 - Flexential Chaska MN Data Center PoP,MOD Mission Critical,MN,44.85159645,-93.59884547259333,colocation_secondary,False,False,True,9.0,5.993424657534247,1.0,190512.0,0.49594098,1.669,Low-Medium
DC-01334,Edged: Edged Kansas City Data Center,Edged,MO,39.15573700315487,-94.46190209938388,colocation_secondary,False,False,True,24.0,10.210684931506847,1.0,508032.0,0.5921,1.321,Low-Medium
DC-01335,Colo Locker - Evocative: LAX02 Las Angeles Data Center,Colo Locker - Evocative,CA,34.0473499,-118.256999,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-01336,"Centrilogic: Lenoir, North Carolina",Centrilogic,NC,35.8569588,-81.5015238,colocation_secondary,False,False,True,10.0,11.28849315068493,1.0,211680.0,0.6258905,2.498,Medium-High
DC-01337,365 Data Centers: CH3 Chicago Data Center,365 Data Centers,IL,41.87262895,-87.63329793378796,colocation_major,False,True,False,20.0,8.263561643835615,1.0,423360.0,0.53570706,0.75,Low
DC-01338,Zenlayer: NYC3 New York City Data Center,Zenlayer,NY,40.7176412,-74.00827524446427,colocation_secondary,False,False,True,10.0,9.82876712328767,1.0,211680.0,0.5158759,0.834,Low
DC-01339,Synoptek: Sacramento Data Center,Synoptek,CA,38.743922906381336,-121.23195421768531,colocation_secondary,False,False,True,10.0,11.105753424657536,1.0,211680.0,0.7384827,3.724,High
DC-01340,Enzu: DFW3 Dallas Data Center,Enzu,TX,32.78697608163265,-96.79400534693876,colocation_secondary,False,False,True,10.0,15.338630136986302,1.010158904109589,213830.43682191783,0.9444843,2.681,Medium-High
DC-01341,MOD Mission Critical: MN1 - Cologix Minneapolis Data Center PoP,MOD Mission Critical,MN,44.97112695,-93.25461666100632,colocation_secondary,False,False,True,10.0,5.66904109589041,1.0,211680.0,0.49029046,1.669,Low-Medium
DC-01342,"Zenlayer: IAD6 Washington, D.C. Data Center",Zenlayer,VA,39.02250015,-77.45025584999999,colocation_secondary,False,False,True,10.0,10.42958904109589,1.0,211680.0,0.6194914,1.94,Low-Medium
DC-01343,CloudHQ: CLP Campus United States - Northern VA,CloudHQ,VA,38.4615322,-77.9824861,colocation_major,False,True,False,20.0,10.62164383561644,1.0,423360.0,0.58085465,1.94,Low-Medium
DC-01344,MOD Mission Critical: SPO1 - TierPoint SPO01/02 Spokane Data Center PoP,MOD Mission Critical,WA,47.6719428,-117.091963,colocation_secondary,False,False,True,10.0,5.801917808219177,1.0,211680.0,0.54044855,0.903,Low
DC-01345,Cyberverse: LAX Los Angeles Data Center,Cyberverse,CA,34.0473499,-118.256999,unknown,False,False,False,30.0,12.746849315068497,1.0,635039.9999999999,1.2731755,3.724,High
DC-01346,Vazata: Dallas DAB (DAL II) Date Center,Vazata,TX,32.97802956321839,-96.85545666666668,colocation_secondary,False,False,True,2.0,15.052876712328768,1.001586301369863,42403.15765479452,0.9444843,2.681,Medium-High
DC-01347,Mosaic Data Services: Washington Data Center,Mosaic Data Services,DC,38.8950368,-77.0365427,colocation_secondary,False,False,True,10.0,10.85205479452055,1.0,211680.0,0.513431,0.143,Low
DC-01348,Zenlayer: DFW4 Dallas Data Center,Zenlayer,TX,32.9828039,-96.6676324,colocation_secondary,False,False,True,10.0,15.145479452054794,1.0043643835616438,212603.85271232875,0.9444843,2.681,Medium-High
DC-01349,365 Data Centers: CO2 Denver Data Center,365 Data Centers,CO,39.6037003,-104.8480891,colocation_major,False,True,False,20.0,4.200821917808218,1.0,423360.0,0.6854508,3.424,High
DC-01350,China Telecom: LA3 Data Center,China Telecom,CA,33.9263426,-118.39405558456365,colocation_secondary,False,False,True,10.0,12.90082191780822,1.0,211680.0,1.2731755,3.724,High
DC-01351,Lumen: Fresno 2 Data Center,Lumen,CA,36.847683,-119.795764,colocation_secondary,False,False,True,10.0,11.41972602739726,1.0,211680.0,0.7435212,3.724,High
DC-01352,"IBM Cloud: HOU01 Houston, TX",IBM Cloud,TX,29.943717545454547,-95.40337072727272,hyperscaler_self,True,False,False,50.0,18.16328767123288,1.0948986301369863,1158840.7101369863,0.91959774,2.681,Medium-High
DC-01353,Enzu: MIA2 Miami Data Center,Enzu,FL,25.7758419,-80.1929625,colocation_secondary,False,False,True,10.0,21.72684931506849,1.2018054794520547,254398.18389041096,0.8384825,2.559,Medium-High
DC-01354,MOD Mission Critical: NA1 - Flexential Franklin TN Data Center PoP,MOD Mission Critical,TN,35.92045615000001,-86.815573902735,colocation_secondary,False,False,True,6.0,12.559178082191782,1.0,127008.0,0.6399324,0.579,Low
DC-01355,QTS Data Centers: Hillsboro 3 Data Center,QTS Data Centers,OR,45.55961165,-122.93830086444213,colocation_major,False,True,False,20.0,8.397260273972602,1.0,423360.0,0.58591545,1.569,Low-Medium
DC-01356,Enzu: ORD1 Chicago Data Center,Enzu,IL,41.85375365,-87.6183797609595,colocation_secondary,False,False,True,10.0,8.263561643835615,1.0,211680.0,0.53570706,0.75,Low
DC-01357,CloudHQ: LC Campus United States - Northern VA,CloudHQ,VA,39.00003385,-77.47805277414508,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.5798735,1.94,Low-Medium
DC-01358,Everstream: East Lansing Data Center,Everstream,MI,42.7700815,-84.5042656,cable_telecom,False,False,False,5.0,7.187123287671233,1.0,105840.0,0.50526863,0.327,Low
DC-01359,China Telecom: LA2 Data Center,China Telecom,CA,33.73795510204082,-118.29503263265306,colocation_secondary,False,False,True,10.0,12.99671232876712,1.0,211680.0,1.2731755,3.724,High
DC-01360,NTT Global Data Centers: CA2 Sacramento Data Center,NTT Global Data Centers,CA,38.65039905,-121.49194665427194,colocation_major,False,True,False,26.1,11.234794520547943,1.0,552484.7999999999,0.7384827,3.724,High
DC-01361,CyrusOne: NVA8 Northern Virginia Data Center,CyrusOne,VA,39.021176100000005,-77.41321175656343,colocation_major,False,True,False,24.0,10.524383561643834,1.0,508032.0,0.6194914,1.94,Low-Medium
DC-01362,Enzu: SFO1 San Francisco Data Center,Enzu,CA,37.72345945,-122.3979578117962,colocation_secondary,False,False,True,10.0,10.731780821917807,1.0,211680.0,0.6669831,3.724,High
DC-01363,EvoSwitch: NYC-01 New Jersey Data Center,EvoSwitch,NJ,40.52082485,-74.34741660299264,colocation_major,False,True,False,48.0,9.805479452054794,1.0,1016064.0,0.5158759,2.797,Medium-High
DC-01364,MOD Mission Critical: LA2 - Evocative Data Center PoP,MOD Mission Critical,CA,34.0473499,-118.256999,colocation_secondary,False,False,True,27.0,12.746849315068497,1.0,571536.0,1.2731755,3.724,High
DC-01365,NETdepot: NETdepot - San Francisco,NETdepot,CA,37.48998375,-121.93101147935296,colocation_secondary,False,False,True,10.0,10.968767123287671,1.0,211680.0,0.72685575,3.724,High
DC-01366,INAP: Miami Data Center,INAP,FL,25.7825762,-80.1927703,colocation_major,False,True,False,20.0,21.72684931506849,1.2018054794520547,508796.3677808219,0.8384825,2.559,Medium-High
DC-01367,"NETdepot: NETdepot - Newark, NJ",NETdepot,NJ,40.7367988,-74.17341306666667,colocation_secondary,False,False,True,10.0,9.569315068493152,1.0,211680.0,0.5158759,2.797,Medium-High
DC-01368,365 Data Centers: MA2 Marlboro Data Center,365 Data Centers,MA,42.3524553,-71.58604818655945,colocation_major,False,True,False,20.0,8.148493150684931,1.0,423360.0,0.41313794,2.012,Medium-High
DC-01369,365 Data Centers: P1 Phoenix Data Center,365 Data Centers,AZ,33.6845177,-112.09833977156488,colocation_major,False,True,False,20.0,12.15917808219178,1.0,423360.0,1.31183,3.487,High
DC-01370,Enzu: IAD1 Ashburn Data Center,Enzu,VA,39.00333635,-77.48709345475464,colocation_secondary,False,False,True,10.0,10.46109589041096,1.0,211680.0,0.5798735,1.94,Low-Medium
DC-01371,WowRack: Downtown Seattle Data Center,WowRack,WA,47.61435475,-122.33886370511684,colocation_secondary,False,False,True,19.5,8.805753424657533,1.0,412776.0,0.63984156,0.903,Low
DC-01372,365 Data Centers: TX2 Dallas Data Center,365 Data Centers,TX,32.78697608163265,-96.79400534693876,colocation_major,False,True,False,20.0,15.338630136986302,1.010158904109589,427660.87364383566,0.9444843,2.681,Medium-High
DC-01373,365 Data Centers: CH2 Chicago Data Center,365 Data Centers,IL,41.85375365,-87.6183797609595,colocation_major,False,True,False,20.0,8.263561643835615,1.0,423360.0,0.53570706,0.75,Low
DC-01374,INAP: Los Angeles 2 Data Center,INAP,CA,33.915514,-118.384618492729,colocation_major,False,True,False,5.3,12.90082191780822,1.0,112190.4,1.2731755,3.724,High
DC-01375,MOD Mission Critical: SND2 - Lightedge San Diego Data Center PoP,MOD Mission Critical,CA,32.82785865,-117.12992659595538,colocation_secondary,False,False,True,2.9,12.783013698630135,1.0,61387.2,1.1420611,3.724,High
DC-01376,Netshop ISP: NSWAS01 Washington DC Data Center,Netshop ISP,DC,38.8950368,-77.0365427,colocation_secondary,False,False,True,10.0,10.85205479452055,1.0,211680.0,0.513431,0.143,Low
DC-01377,"IBM Cloud: DAL07 Dallas, TX",IBM Cloud,TX,33.009325477164744,-96.68919295636316,hyperscaler_self,True,False,False,50.0,14.986027397260273,1.0,1058400.0,0.9478951,2.681,Medium-High
DC-01378,Quest Technology Management: Quest Ashburn Data Center,Quest Technology Management,VA,39.0163313,-77.45876232933266,colocation_secondary,False,False,True,10.0,10.42958904109589,1.0,211680.0,0.5798735,1.94,Low-Medium
DC-01379,"IBM Cloud: DAL04 Dallas, TX",IBM Cloud,TX,32.778320550000004,-96.7985002392905,hyperscaler_self,True,False,False,50.0,15.338630136986302,1.010158904109589,1069152.184109589,0.9478951,2.681,Medium-High
DC-01380,PointOne: Nap Of Virginia Beach,PointOne,VA,36.784946,-76.009095,edge_micro,False,False,False,30.0,13.457260273972604,1.0,635039.9999999999,0.56702566,1.94,Low-Medium
DC-01381,Enzu: SJC1 Santa Clara Data Center,Enzu,CA,37.38858276926831,-121.96269568148674,colocation_secondary,False,False,True,10.0,11.309863013698628,1.0,211680.0,0.8536765,3.724,High
DC-01382,MOD Mission Critical: PX3 - Flexential Phoenix Data Center PoP,MOD Mission Critical,AZ,33.6845177,-112.09833977156488,colocation_secondary,False,False,True,5.02,12.15917808219178,1.0,106263.36,1.31183,3.487,High
DC-01383,365 Data Centers: LA3 Los Angeles Data center,365 Data Centers,CA,34.0482839,-118.2569578,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-01384,Xfernet: Los Angeles Data Center (Grand Ave),Xfernet,CA,34.0478871,-118.2555541091128,colocation_secondary,False,False,True,10.0,12.746849315068497,1.0,211680.0,1.2731755,3.724,High
DC-01385,INAP: New Jersey 2 Data Center,INAP,NJ,40.77642805000001,-74.06977591147162,colocation_major,False,True,False,20.0,9.82876712328767,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01386,"Deft, a Summit company: Cleveland Data Center","Deft, a Summit company",OH,41.50632687671233,-81.683262,colocation_secondary,False,False,True,10.0,8.870136986301368,1.0,211680.0,0.568177,1.279,Low-Medium
DC-01387,365 Data Centers: NJ11 Edison Data Center,365 Data Centers,NJ,40.52082485,-74.34741660299264,colocation_major,False,True,False,20.0,9.805479452054794,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01388,"Shift Hosting: Dallas, TX 2",Shift Hosting,TX,32.78697608163265,-96.79400534693876,unknown,False,False,False,24.0,15.338630136986302,1.010158904109589,513193.04837260273,0.9444843,2.681,Medium-High
DC-01389,INAP: Chicago 4 Data Center,INAP,IL,41.92837055,-87.85925519193461,colocation_major,False,True,False,4.0,7.833150684931508,1.0,84672.0,0.5401212,0.75,Low
DC-01390,365 Data Centers: TX3 Dallas Data Center,365 Data Centers,TX,32.800965950000005,-96.81952300449768,colocation_major,False,True,False,20.0,15.338630136986302,1.010158904109589,427660.87364383566,0.9444843,2.681,Medium-High
DC-01391,365 Data Centers: LVG1 Las Vegas Data Center,365 Data Centers,NV,36.06011615,-115.21019411891962,colocation_major,False,True,False,20.0,9.77835616438356,1.0,423360.0,0.7941126,2.146,Medium-High
DC-01392,Logix: Dallas Data Center,Logix,TX,32.78697608163265,-96.79400534693876,colocation_secondary,False,False,True,10.0,15.338630136986302,1.010158904109589,213830.43682191783,0.9444843,2.681,Medium-High
DC-01393,Enzu: EWR2 Clifton Data Center,Enzu,NJ,40.8305858,-74.1245144,colocation_secondary,False,False,True,10.0,9.523561643835617,1.0,211680.0,0.5158759,2.797,Medium-High
DC-01394,MOD Mission Critical: SND1 - Databank San Diego Data Center PoP,MOD Mission Critical,CA,32.9886013,-117.07324598812784,colocation_secondary,False,False,True,1.2,12.32876712328767,1.0,25401.6,1.1420611,3.724,High
DC-01395,Enzu: DFW1 Dallas Data Center,Enzu,TX,32.800965950000005,-96.81952300449768,colocation_secondary,False,False,True,10.0,15.338630136986302,1.010158904109589,213830.43682191783,0.9444843,2.681,Medium-High
DC-01396,Vantage Data Centers: VA3 Ashburn Data Center Campus,Vantage Data Centers,VA,39.070130068273095,-77.50704944176707,colocation_major,False,True,False,288.0,10.46109589041096,1.0,6096384.0,0.5798735,1.94,Low-Medium
DC-01397,INAP: Silicon Valley 1 Data Center,INAP,CA,37.38858276926831,-121.96269568148674,colocation_major,False,True,False,13.5,11.309863013698628,1.0,285768.0,0.8536765,3.724,High
DC-01398,365 Data Centers: MO1 St. Louis Data Center,365 Data Centers,MO,38.6254795,-90.19521772673887,colocation_major,False,True,False,20.0,10.843561643835615,1.0,423360.0,0.59062135,1.321,Low-Medium
DC-01399,CloudHQ: ORD Campus United States - Chicago,CloudHQ,IL,42.03118884453541,-87.89716001454426,colocation_major,False,True,False,20.0,7.767123287671233,1.0,423360.0,0.50526863,0.75,Low
DC-01400,365 Data Centers: NJ9 Piscataway Data Center,365 Data Centers,NJ,40.55304865,-74.45922615462723,colocation_major,False,True,False,20.0,9.684109589041096,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01401,Enzu: DFW2 Dallas Data Center,Enzu,TX,32.83859455,-96.86526504973207,colocation_secondary,False,False,True,10.0,15.280273972602735,1.008408219178082,213459.85183561643,0.9444843,2.681,Medium-High
DC-01402,EvoSwitch: SCF-01 Scottsdale Data Center,EvoSwitch,AZ,33.6445902,-111.89575849541508,colocation_major,False,True,False,19.2,11.88876712328767,1.0,406425.6,1.2515979,3.487,High
DC-01403,365 Data Centers: LA1 Los Angeles Data center,365 Data Centers,CA,34.0581157,-118.23539385682872,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-01404,"Centrilogic: Scottsdale, Arizona",Centrilogic,AZ,33.6202336,-111.8809888,colocation_secondary,False,False,True,10.0,11.88876712328767,1.0,211680.0,1.2515979,3.487,High
DC-01405,Metanet Hosting: 111 8th Ave Data Center,Metanet Hosting,NY,40.7408812,-74.0020865,hyperscaler_self,True,False,False,50.0,9.82876712328767,1.0,1058400.0,0.5320396,0.834,Low
DC-01406,365 Data Centers: NJ2 Newark Data Center,365 Data Centers,NJ,40.7367988,-74.17341306666667,colocation_major,False,True,False,20.0,9.569315068493152,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01407,365 Data Centers: SJ1 San Jose Data Center,365 Data Centers,CA,37.3341274,-121.8914979,colocation_major,False,True,False,20.0,11.20082191780822,1.0,423360.0,0.83450365,3.724,High
DC-01408,365 Data Centers: WA4 Spokane Data Center,365 Data Centers,WA,47.65803251714229,-117.41847209730656,colocation_major,False,True,False,20.0,5.443835616438356,1.0,423360.0,0.54044855,0.903,Low
DC-01409,INAP: Seattle 1 Data Center,INAP,WA,47.60136079591837,-122.3288647755102,colocation_major,False,True,False,5.5,8.805753424657533,1.0,116424.0,0.5808077,0.903,Low
DC-01410,Synoptek: Boise Data Center,Synoptek,ID,43.5967763,-116.1758344,colocation_secondary,False,False,True,10.0,6.14876712328767,1.0,211680.0,0.601672,1.863,Low-Medium
DC-01411,NTT Global Data Centers: PH1 Phoenix Data Center,NTT Global Data Centers,AZ,33.355480650000004,-111.61122111381935,colocation_major,False,True,False,36.0,12.335616438356164,1.0,762048.0,1.1201614,3.487,High
DC-01412,Edged: Edged Phoenix Data Center,Edged,AZ,33.3353529,-111.5941751,colocation_secondary,False,False,True,36.0,12.151780821917807,1.0,762048.0,1.1201614,3.487,High
DC-01413,365 Data Centers: NJ7 Somerset Data Center,365 Data Centers,NJ,40.5391255,-74.5480323,colocation_major,False,True,False,20.0,9.684109589041096,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01414,365 Data Centers: SJ2 San Jose Data Center,365 Data Centers,CA,37.24160355,-121.78331850529646,colocation_major,False,True,False,20.0,11.261643835616438,1.0,423360.0,0.83450365,3.724,High
DC-01415,Quest Technology Management: Quest Las Vegas Data Center,Quest Technology Management,NV,36.247409,-115.0769941,colocation_secondary,False,False,True,10.0,9.722191780821918,1.0,211680.0,0.7941126,2.146,Medium-High
DC-01416,NOVVA: Arizona Data Center,NOVVA,AZ,33.3648503,-111.6358579,unknown,False,False,False,300.0,12.335616438356164,1.0,6350400.0,1.1201614,3.487,High
DC-01417,Enzu: SJC2 Santa Clara Data Center,Enzu,CA,37.3725693,-121.97365893917444,colocation_secondary,False,False,True,10.0,11.163013698630136,1.0,211680.0,0.83450365,3.724,High
DC-01418,NTT Global Data Centers: SV1 Silicon Valley Data Center,NTT Global Data Centers,CA,37.36905325,-121.9553377500602,colocation_major,False,True,False,6.0,11.20082191780822,1.0,127008.0,0.83450365,3.724,High
DC-01419,365 Data Centers: NJ7 Clifton Data Center,365 Data Centers,NJ,40.82993065,-74.12674999655991,colocation_major,False,True,False,20.0,9.523561643835617,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01420,INAP: Silicon Valley 3 Data Center,INAP,CA,37.24160355,-121.78331850529646,colocation_major,False,True,False,13.5,11.261643835616438,1.0,285768.0,0.83450365,3.724,High
DC-01421,365 Data Centers: SC1 Santa Clara Data Center,365 Data Centers,CA,37.37645390055803,-121.97028209777504,colocation_major,False,True,False,20.0,11.20082191780822,1.0,423360.0,0.83450365,3.724,High
DC-01422,Metanet Hosting: 25 Broadway Data Center,Metanet Hosting,NY,40.70575415,-74.01398285653728,hyperscaler_self,True,False,False,50.0,9.82876712328767,1.0,1058400.0,0.5320396,0.834,Low
DC-01423,365 Data Centers: LA2 Los Angeles Data center,365 Data Centers,CA,34.0473499,-118.256999,colocation_major,False,True,False,20.0,12.746849315068497,1.0,423360.0,1.2731755,3.724,High
DC-01424,NOVVA: San Francisco Data Center,NOVVA,CA,37.723561,-122.400192,unknown,False,False,False,36.0,10.725479452054794,1.0,762048.0,0.6669831,3.724,High
DC-01425,IT Solutions Group: Chicago Data Center,IT Solutions Group,IL,41.8755616,-87.6244212,colocation_secondary,False,False,True,10.0,8.263561643835615,1.0,211680.0,0.53570706,0.75,Low
DC-01426,365 Data Centers: WA2 Seattle Data Center,365 Data Centers,WA,47.61435475,-122.33886370511684,colocation_major,False,True,False,20.0,8.805753424657533,1.0,423360.0,0.63984156,0.903,Low
DC-01427,365 Data Centers: VA4 Reston Data Center,365 Data Centers,VA,38.94988558168567,-77.33528258423239,colocation_major,False,True,False,20.0,10.558356164383564,1.0,423360.0,0.60463935,1.94,Low-Medium
DC-01428,365 Data Centers: SV1 Sunnyvale Data Center,365 Data Centers,CA,37.373879739908766,-122.00260860512226,colocation_major,False,True,False,20.0,11.163013698630136,1.0,423360.0,0.83450365,3.724,High
DC-01429,Enzu: ORD2 Elk Grove Data Center,Enzu,IL,42.00107525,-87.95526507465392,colocation_secondary,False,False,True,10.0,7.767123287671233,1.0,211680.0,0.50526863,0.75,Low
DC-01430,365 Data Centers: NJ4 Parsippany Data Center,365 Data Centers,NJ,40.85700465,-74.4188289900982,colocation_major,False,True,False,20.0,9.1413698630137,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01431,365 Data Centers: VA6 Ashburn Data Center,365 Data Centers,VA,39.0227549,-77.45482557908068,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.6194914,1.94,Low-Medium
DC-01432,CenterServ: Rochester Data Center,CenterServ,NY,43.1554151,-77.6065986,colocation_major,False,True,False,20.0,7.592054794520548,1.0,423360.0,0.49416012,0.834,Low
DC-01433,365 Data Centers: NJ5 Secaucus Data Center,365 Data Centers,NJ,40.785939,-74.0677,colocation_major,False,True,False,20.0,9.734246575342466,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01434,Voxility: MIA1 (Terremark NAP) Miami Data Center,Voxility,FL,25.7825762,-80.1927703,colocation_secondary,False,False,True,1.0,21.72684931506849,1.2018054794520547,25439.81838904109,0.8384825,2.559,Medium-High
DC-01435,365 Data Centers: NJ8 Weehawken Data Center,365 Data Centers,NJ,40.7615218,-74.02602712192159,colocation_major,False,True,False,20.0,9.82876712328767,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01436,NTT Global Data Centers: VA4 Ashburn Data Center,NTT Global Data Centers,VA,39.0182982,-77.47261253853245,colocation_major,False,True,False,32.0,10.42958904109589,1.0,677376.0,0.5798735,1.94,Low-Medium
DC-01437,Enzu: ORD3 Chicago Data Center,Enzu,IL,41.875421,-87.629801,colocation_secondary,False,False,True,10.0,8.263561643835615,1.0,211680.0,0.53570706,0.75,Low
DC-01438,Hivelocity: Colorado Springs Data Center,Hivelocity,CO,38.8321455,-104.82403624270556,colocation_major,False,True,False,20.0,3.9649315068493154,1.0,423360.0,0.68604743,3.424,High
DC-01439,365 Data Centers: WA4 Tukwila Data Center,365 Data Centers,WA,47.4950309,-122.29056965,colocation_major,False,True,False,20.0,8.737534246575342,1.0,423360.0,0.5808077,0.903,Low
DC-01440,365 Data Centers: NJ6 Secaucus Data Center,365 Data Centers,NJ,40.77642805000001,-74.06977591147162,colocation_major,False,True,False,20.0,9.82876712328767,1.0,423360.0,0.5158759,2.797,Medium-High
DC-01441,CBRE: Central Ohio Powered Land,CBRE,OH,40.277178241610734,-81.86494367785235,colocation_secondary,False,False,True,50.0,8.827671232876712,1.0,1058400.0,0.5810803,1.279,Low-Medium
DC-01442,CenterServ: Louisville Data Center,CenterServ,KY,38.2534361,-85.7573036,colocation_major,False,True,False,20.0,11.205479452054794,1.0,423360.0,0.59439087,0.888,Low
DC-01443,Zenlayer: SEA3 Seattle Data Center,Zenlayer,WA,47.6144218,-122.33974278213996,colocation_secondary,False,False,True,10.0,8.805753424657533,1.0,211680.0,0.63984156,0.903,Low
DC-01444,INAP: Chicago 3 Data Center,INAP,IL,42.00107525,-87.95526507465392,colocation_major,False,True,False,4.0,7.767123287671233,1.0,84672.0,0.50526863,0.75,Low
DC-01445,365 Data Centers: VA2 Manassas Data Center,365 Data Centers,VA,38.74728305,-77.53182644813808,colocation_major,False,True,False,20.0,10.714794520547944,1.0,423360.0,0.56655085,1.94,Low-Medium
DC-01446,Everstream: Royal Oak Data Center,Everstream,MI,42.5330008189695,-83.17709485194119,cable_telecom,False,False,False,5.0,7.482465753424658,1.0,105840.0,0.50526863,0.327,Low
DC-01447,Lunavi: New York Data Center,Lunavi,NY,41.0343477,-73.9757593,colocation_secondary,False,False,True,2.0,9.424109589041096,1.0,42336.0,0.5158759,0.834,Low
DC-01448,365 Data Centers: VA3 Reston Data Center,365 Data Centers,VA,38.9550761,-77.36340704996485,colocation_major,False,True,False,20.0,10.558356164383564,1.0,423360.0,0.6194914,1.94,Low-Medium
DC-01449,Zenlayer: NYC4 New York City Data Center,Zenlayer,NJ,40.785939,-74.0677,colocation_secondary,False,False,True,10.0,9.734246575342466,1.0,211680.0,0.5158759,2.797,Medium-High
DC-01450,INAP: Phoenix 2 Data Center,INAP,AZ,33.4547001,-111.97624000293212,colocation_major,False,True,False,22.0,12.563561643835616,1.0,465696.0,1.2515979,3.487,High
DC-01451,365 Data Centers: VA5 Ashburn Data Center,365 Data Centers,VA,39.0163313,-77.45876232933266,colocation_major,False,True,False,20.0,10.42958904109589,1.0,423360.0,0.5798735,1.94,Low-Medium
DC-01452,C-Spire: Gulfport Data Center,C-Spire,MS,30.43852355,-89.03717333000844,cable_telecom,False,False,False,5.0,18.11698630136986,1.0935095890410955,115737.05490410957,0.91473854,0.809,Low
DC-01453,365 Data Centers: WA3 Tukwila Data Center,365 Data Centers,WA,47.4933206,-122.28886403470332,colocation_major,False,True,False,20.0,8.737534246575342,1.0,423360.0,0.5808077,0.903,Low
DC-01454,Zenlayer: SJC7 San Jose Data Center,Zenlayer,CA,37.24160355,-121.78331850529646,colocation_secondary,False,False,True,10.0,11.261643835616438,1.0,211680.0,0.83450365,3.724,High
DC-01455,Compass Datacenters: Red Oak 1 Data Center,Compass Datacenters,TX,32.540217792783395,-96.80541334218223,colocation_major,False,True,False,20.0,15.353972602739727,1.0106191780821918,427855.73523287673,0.9045634,2.681,Medium-High
